record_id,batch,template_flag,pubmedbert__text_section_tagged__n_tokens,pubmedbert__text_section_tagged__n_unk,pubmedbert__text_section_tagged__unk_rate,pubmedbert__text_section_tagged__n_segments_at_128,pubmedbert__text_concatenated__n_tokens,pubmedbert__text_concatenated__n_unk,pubmedbert__text_concatenated__unk_rate,pubmedbert__text_concatenated__n_segments_at_128,pathologybert__text_section_tagged__n_tokens,pathologybert__text_section_tagged__n_unk,pathologybert__text_section_tagged__unk_rate,pathologybert__text_section_tagged__n_segments_at_128,pathologybert__text_concatenated__n_tokens,pathologybert__text_concatenated__n_unk,pathologybert__text_concatenated__unk_rate,pathologybert__text_concatenated__n_segments_at_128
BAH-P-1585,1,False,116,0,0.0,1,84,0,0.0,1,113,0,0.0,1,79,4,0.05063291139240506,1
BAH-P-1586,1,False,102,0,0.0,1,74,0,0.0,1,98,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-1587,1,True,110,0,0.0,1,78,0,0.0,1,106,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-1588,1,False,156,0,0.0,2,126,0,0.0,1,158,0,0.0,2,126,4,0.031746031746031744,1
BAH-P-1589,1,True,111,0,0.0,1,79,0,0.0,1,109,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-1590,1,False,122,0,0.0,1,90,0,0.0,1,119,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-1591,1,True,110,0,0.0,1,78,0,0.0,1,109,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-1592,1,False,118,0,0.0,1,87,0,0.0,1,114,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-1593,1,False,121,0,0.0,1,90,0,0.0,1,114,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-1594,1,False,108,0,0.0,1,78,0,0.0,1,105,2,0.01904761904761905,1,74,6,0.08108108108108109,1
BAH-P-1595,1,True,124,0,0.0,1,92,0,0.0,1,119,2,0.01680672268907563,1,85,6,0.07058823529411765,1
BAH-P-1596,1,False,106,0,0.0,1,76,0,0.0,1,104,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-1597,1,False,113,0,0.0,1,83,0,0.0,1,108,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-1598,1,False,117,0,0.0,1,87,0,0.0,1,107,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-1599,1,False,104,0,0.0,1,78,0,0.0,1,103,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-1600,1,False,132,0,0.0,2,102,0,0.0,1,123,2,0.016260162601626018,1,92,6,0.06521739130434782,1
BAH-P-1601,1,False,108,0,0.0,1,76,0,0.0,1,103,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-1602,1,True,102,0,0.0,1,72,0,0.0,1,98,2,0.02040816326530612,1,67,6,0.08955223880597014,1
BAH-P-1603,1,False,117,0,0.0,1,91,0,0.0,1,115,4,0.034782608695652174,1,87,8,0.09195402298850575,1
BAH-P-1604,1,False,114,0,0.0,1,88,0,0.0,1,112,2,0.017857142857142856,1,84,6,0.07142857142857142,1
BAH-P-1605,1,False,107,0,0.0,1,81,0,0.0,1,106,0,0.0,1,78,4,0.05128205128205128,1
BAH-P-1606,1,False,120,0,0.0,1,91,0,0.0,1,114,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-1607,1,False,154,0,0.0,2,125,0,0.0,1,146,0,0.0,2,115,4,0.034782608695652174,1
BAH-P-1608,1,False,105,0,0.0,1,76,0,0.0,1,104,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-1609,1,False,120,0,0.0,1,95,0,0.0,1,110,0,0.0,1,84,3,0.03571428571428571,1
BAH-P-1610,1,False,146,0,0.0,2,117,0,0.0,1,139,5,0.03597122302158273,2,109,9,0.08256880733944955,1
BAH-P-1611,1,False,127,0,0.0,1,102,0,0.0,1,124,0,0.0,1,99,3,0.030303030303030304,1
BAH-P-1612,1,False,121,0,0.0,1,92,0,0.0,1,114,4,0.03508771929824561,1,84,8,0.09523809523809523,1
BAH-P-1613,1,False,93,0,0.0,1,67,0,0.0,1,91,0,0.0,1,63,4,0.06349206349206349,1
BAH-P-1614,1,True,94,0,0.0,1,65,0,0.0,1,92,0,0.0,1,62,4,0.06451612903225806,1
BAH-P-1615,1,False,99,0,0.0,1,71,0,0.0,1,97,0,0.0,1,68,4,0.058823529411764705,1
BAH-P-1616,1,False,116,0,0.0,1,83,0,0.0,1,114,0,0.0,1,79,4,0.05063291139240506,1
BAH-P-1617,1,False,111,0,0.0,1,85,0,0.0,1,106,0,0.0,1,78,4,0.05128205128205128,1
BAH-P-1618,1,True,112,0,0.0,1,80,0,0.0,1,111,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-1619,1,False,120,0,0.0,1,92,0,0.0,1,113,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-1620,1,True,112,0,0.0,1,84,0,0.0,1,108,0,0.0,1,79,4,0.05063291139240506,1
BAH-P-1621,1,False,106,0,0.0,1,78,0,0.0,1,101,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-1622,1,False,121,0,0.0,1,93,0,0.0,1,116,0,0.0,1,87,4,0.04597701149425287,1
BAH-P-1623,1,False,108,0,0.0,1,78,0,0.0,1,105,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-1624,1,False,124,0,0.0,1,94,0,0.0,1,118,0,0.0,1,86,4,0.046511627906976744,1
BAH-P-1625,1,False,113,0,0.0,1,85,0,0.0,1,106,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-1626,1,False,110,0,0.0,1,84,0,0.0,1,108,0,0.0,1,80,4,0.05,1
BAH-P-1627,1,False,147,0,0.0,2,119,0,0.0,1,144,0,0.0,2,115,4,0.034782608695652174,1
BAH-P-1628,1,False,116,0,0.0,1,86,0,0.0,1,112,2,0.017857142857142856,1,81,6,0.07407407407407407,1
BAH-P-1629,1,True,105,0,0.0,1,75,0,0.0,1,102,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-1630,1,True,101,0,0.0,1,71,0,0.0,1,98,0,0.0,1,67,4,0.05970149253731343,1
BAH-P-1631,1,False,112,0,0.0,1,82,0,0.0,1,103,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-1632,1,False,98,0,0.0,1,68,0,0.0,1,98,0,0.0,1,67,4,0.05970149253731343,1
BAH-P-1633,1,False,104,0,0.0,1,74,0,0.0,1,99,0,0.0,1,68,4,0.058823529411764705,1
BAH-P-1634,1,True,100,0,0.0,1,74,0,0.0,1,101,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-1635,1,False,106,0,0.0,1,76,0,0.0,1,105,4,0.0380952380952381,1,74,8,0.10810810810810811,1
BAH-P-1636,1,False,125,0,0.0,1,96,0,0.0,1,116,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-1637,1,False,206,0,0.0,2,170,0,0.0,2,199,0,0.0,2,161,3,0.018633540372670808,2
BAH-P-1638,1,False,100,0,0.0,1,71,0,0.0,1,98,0,0.0,1,68,4,0.058823529411764705,1
BAH-P-1639,1,True,107,0,0.0,1,77,0,0.0,1,99,0,0.0,1,68,4,0.058823529411764705,1
BAH-P-1640,1,False,104,0,0.0,1,75,0,0.0,1,102,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-1641,1,False,159,0,0.0,2,129,0,0.0,2,147,0,0.0,2,116,4,0.034482758620689655,1
BAH-P-1642,1,False,115,0,0.0,1,89,0,0.0,1,117,3,0.02564102564102564,1,89,7,0.07865168539325842,1
BAH-P-1643,1,False,113,0,0.0,1,87,0,0.0,1,110,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-1644,1,False,117,0,0.0,1,87,0,0.0,1,113,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-1645,1,False,148,0,0.0,2,119,0,0.0,1,143,0,0.0,2,113,4,0.035398230088495575,1
BAH-P-1646,1,False,122,0,0.0,1,93,0,0.0,1,110,0,0.0,1,80,4,0.05,1
BAH-P-1647,1,False,124,0,0.0,1,98,0,0.0,1,115,4,0.034782608695652174,1,87,8,0.09195402298850575,1
BAH-P-1648,1,False,117,0,0.0,1,85,0,0.0,1,110,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-1649,1,False,135,0,0.0,2,105,0,0.0,1,131,0,0.0,2,100,4,0.04,1
BAH-P-1650,1,False,119,0,0.0,1,89,0,0.0,1,111,2,0.018018018018018018,1,80,6,0.075,1
BAH-P-1651,1,True,111,0,0.0,1,79,0,0.0,1,110,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-1652,1,True,131,0,0.0,2,99,0,0.0,1,127,0,0.0,1,93,4,0.043010752688172046,1
BAH-P-1653,1,False,79,0,0.0,1,54,0,0.0,1,81,0,0.0,1,54,3,0.05555555555555555,1
BAH-P-1654,1,False,145,0,0.0,2,113,0,0.0,1,129,0,0.0,2,95,4,0.042105263157894736,1
BAH-P-1655,1,False,124,0,0.0,1,94,0,0.0,1,118,4,0.03389830508474576,1,87,8,0.09195402298850575,1
BAH-P-1656,1,False,107,0,0.0,1,81,0,0.0,1,105,2,0.01904761904761905,1,77,6,0.07792207792207792,1
BAH-P-1657,1,True,111,0,0.0,1,79,0,0.0,1,109,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-1658,1,False,123,0,0.0,1,91,0,0.0,1,118,2,0.01694915254237288,1,84,6,0.07142857142857142,1
BAH-P-1659,1,False,109,0,0.0,1,77,0,0.0,1,109,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-1660,1,False,110,0,0.0,1,78,0,0.0,1,106,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-1661,1,False,103,0,0.0,1,75,0,0.0,1,99,0,0.0,1,70,4,0.05714285714285714,1
BAH-P-1662,1,True,92,0,0.0,1,63,0,0.0,1,90,0,0.0,1,60,4,0.06666666666666667,1
BAH-P-1663,1,False,75,0,0.0,1,54,0,0.0,1,75,0,0.0,1,53,2,0.03773584905660377,1
BAH-P-1664,1,False,112,0,0.0,1,82,0,0.0,1,105,2,0.01904761904761905,1,74,6,0.08108108108108109,1
BAH-P-1665,1,True,108,0,0.0,1,76,0,0.0,1,106,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-1666,1,False,107,0,0.0,1,77,0,0.0,1,104,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-1667,1,False,114,0,0.0,1,82,0,0.0,1,112,0,0.0,1,78,4,0.05128205128205128,1
BAH-P-1668,1,False,124,0,0.0,1,92,0,0.0,1,125,0,0.0,1,91,4,0.04395604395604396,1
BAH-P-1669,1,False,112,0,0.0,1,80,0,0.0,1,109,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-1670,1,False,109,0,0.0,1,77,0,0.0,1,108,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-1671,1,True,108,0,0.0,1,78,0,0.0,1,100,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-1672,1,False,101,0,0.0,1,75,0,0.0,1,100,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-1673,1,True,101,0,0.0,1,71,0,0.0,1,98,0,0.0,1,67,4,0.05970149253731343,1
BAH-P-1674,1,False,117,0,0.0,1,91,0,0.0,1,116,0,0.0,1,88,4,0.045454545454545456,1
BAH-P-1675,1,False,112,0,0.0,1,91,0,0.0,1,109,0,0.0,1,87,2,0.022988505747126436,1
BAH-P-1676,1,False,115,0,0.0,1,89,0,0.0,1,111,0,0.0,1,83,4,0.04819277108433735,1
BAH-P-1677,1,False,115,0,0.0,1,85,0,0.0,1,115,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-1678,1,False,105,0,0.0,1,79,0,0.0,1,100,0,0.0,1,74,3,0.04054054054054054,1
BAH-P-1679,1,False,115,0,0.0,1,85,0,0.0,1,107,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-1680,1,False,117,0,0.0,1,87,0,0.0,1,114,0,0.0,1,83,4,0.04819277108433735,1
BAH-P-1681,1,False,97,0,0.0,1,72,0,0.0,1,83,0,0.0,1,57,3,0.05263157894736842,1
BAH-P-1682,1,True,106,0,0.0,1,78,0,0.0,1,103,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-1683,1,False,133,0,0.0,2,103,0,0.0,1,125,2,0.016,1,94,6,0.06382978723404255,1
BAH-P-1684,1,False,111,0,0.0,1,81,0,0.0,1,97,0,0.0,1,66,4,0.06060606060606061,1
BAH-P-1685,1,True,110,0,0.0,1,82,0,0.0,1,105,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-1686,1,False,97,0,0.0,1,67,0,0.0,1,97,0,0.0,1,67,2,0.029850746268656716,1
BAH-P-1687,1,True,105,0,0.0,1,75,0,0.0,1,102,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-1688,1,True,104,0,0.0,1,76,0,0.0,1,101,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-1689,1,False,113,0,0.0,1,83,0,0.0,1,109,0,0.0,1,78,4,0.05128205128205128,1
BAH-P-1690,1,False,88,0,0.0,1,62,0,0.0,1,84,0,0.0,1,58,3,0.05172413793103448,1
BAH-P-1691,1,False,134,0,0.0,2,108,0,0.0,1,131,6,0.04580152671755725,2,103,10,0.0970873786407767,1
BAH-P-1692,1,False,109,0,0.0,1,79,0,0.0,1,106,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-1693,1,False,112,0,0.0,1,84,0,0.0,1,107,0,0.0,1,78,3,0.038461538461538464,1
BAH-P-1694,1,False,114,0,0.0,1,82,0,0.0,1,112,0,0.0,1,78,4,0.05128205128205128,1
BAH-P-1695,1,False,112,0,0.0,1,80,0,0.0,1,108,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-1696,1,False,139,0,0.0,2,113,0,0.0,1,134,2,0.014925373134328358,2,106,6,0.05660377358490566,1
BAH-P-1697,1,False,109,0,0.0,1,83,0,0.0,1,110,2,0.01818181818181818,1,82,6,0.07317073170731707,1
BAH-P-1698,1,False,119,0,0.0,1,93,0,0.0,1,119,2,0.01680672268907563,1,91,6,0.06593406593406594,1
BAH-P-1699,1,True,87,0,0.0,1,61,0,0.0,1,84,0,0.0,1,58,3,0.05172413793103448,1
BAH-P-1700,1,False,116,0,0.0,1,88,0,0.0,1,110,4,0.03636363636363636,1,81,8,0.09876543209876543,1
BAH-P-1701,1,False,100,0,0.0,1,70,0,0.0,1,94,0,0.0,1,63,4,0.06349206349206349,1
BAH-P-1702,1,False,113,0,0.0,1,91,0,0.0,1,107,2,0.018691588785046728,1,84,5,0.05952380952380952,1
BAH-P-1703,1,False,118,0,0.0,1,88,0,0.0,1,108,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-1704,1,False,92,0,0.0,1,63,0,0.0,1,89,0,0.0,1,59,4,0.06779661016949153,1
BAH-P-1705,1,False,109,0,0.0,1,79,0,0.0,1,100,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-1706,1,False,121,0,0.0,1,91,0,0.0,1,110,0,0.0,1,79,4,0.05063291139240506,1
BAH-P-1707,1,False,99,0,0.0,1,71,0,0.0,1,99,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-1708,1,True,117,0,0.0,1,91,0,0.0,1,113,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-1709,1,False,120,0,0.0,1,94,0,0.0,1,114,0,0.0,1,86,4,0.046511627906976744,1
BAH-P-1710,1,False,112,0,0.0,1,91,0,0.0,1,113,0,0.0,1,91,2,0.02197802197802198,1
BAH-P-1711,1,False,123,0,0.0,1,93,0,0.0,1,124,2,0.016129032258064516,1,93,6,0.06451612903225806,1
BAH-P-1712,1,True,115,0,0.0,1,89,0,0.0,1,113,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-1713,1,True,109,0,0.0,1,77,0,0.0,1,108,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-1714,1,False,119,0,0.0,1,87,0,0.0,1,117,0,0.0,1,83,4,0.04819277108433735,1
BAH-P-1715,1,False,164,0,0.0,2,132,0,0.0,2,154,0,0.0,2,120,4,0.03333333333333333,1
BAH-P-1716,1,False,151,0,0.0,2,122,0,0.0,1,145,0,0.0,2,115,4,0.034782608695652174,1
BAH-P-1717,1,False,112,0,0.0,1,84,0,0.0,1,107,0,0.0,1,78,3,0.038461538461538464,1
BAH-P-1718,1,False,133,0,0.0,2,101,0,0.0,1,126,1,0.007936507936507936,1,92,5,0.05434782608695652,1
BAH-P-1719,1,False,110,0,0.0,1,78,0,0.0,1,110,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-1720,1,False,116,0,0.0,1,84,0,0.0,1,114,0,0.0,1,80,4,0.05,1
BAH-P-1721,1,False,114,0,0.0,1,82,0,0.0,1,111,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-1722,1,False,117,0,0.0,1,91,0,0.0,1,115,0,0.0,1,87,4,0.04597701149425287,1
BAH-P-1723,1,False,119,0,0.0,1,87,0,0.0,1,112,0,0.0,1,78,4,0.05128205128205128,1
BAH-P-1724,1,False,130,0,0.0,2,101,0,0.0,1,127,0,0.0,1,97,4,0.041237113402061855,1
BAH-P-1725,1,False,100,0,0.0,1,71,0,0.0,1,98,0,0.0,1,68,4,0.058823529411764705,1
BAH-P-1726,1,False,134,0,0.0,2,105,0,0.0,1,125,0,0.0,1,95,4,0.042105263157894736,1
BAH-P-1727,1,False,118,0,0.0,1,89,0,0.0,1,106,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-1728,1,True,104,0,0.0,1,75,0,0.0,1,104,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-1729,1,True,121,0,0.0,1,95,0,0.0,1,119,0,0.0,1,91,4,0.04395604395604396,1
BAH-P-1730,1,True,103,0,0.0,1,77,0,0.0,1,100,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-1731,1,False,113,0,0.0,1,83,0,0.0,1,110,2,0.01818181818181818,1,79,6,0.0759493670886076,1
BAH-P-1732,1,False,98,0,0.0,1,70,0,0.0,1,96,0,0.0,1,66,4,0.06060606060606061,1
BAH-P-1733,1,True,103,0,0.0,1,75,0,0.0,1,104,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-1734,1,False,94,0,0.0,1,66,0,0.0,1,92,2,0.021739130434782608,1,62,6,0.0967741935483871,1
BAH-P-1735,1,False,99,0,0.0,1,73,0,0.0,1,96,2,0.020833333333333332,1,70,5,0.07142857142857142,1
BAH-P-1736,1,False,140,0,0.0,2,110,0,0.0,1,135,6,0.044444444444444446,2,104,10,0.09615384615384616,1
BAH-P-1737,1,False,123,0,0.0,1,97,0,0.0,1,125,0,0.0,1,97,4,0.041237113402061855,1
BAH-P-1738,1,True,120,0,0.0,1,94,0,0.0,1,119,0,0.0,1,91,4,0.04395604395604396,1
BAH-P-1739,1,True,96,0,0.0,1,66,0,0.0,1,95,0,0.0,1,64,4,0.0625,1
BAH-P-1740,1,False,116,0,0.0,1,86,0,0.0,1,111,2,0.018018018018018018,1,80,6,0.075,1
BAH-P-1741,1,False,119,0,0.0,1,93,0,0.0,1,117,0,0.0,1,89,4,0.0449438202247191,1
BAH-P-1742,1,False,119,0,0.0,1,93,0,0.0,1,112,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-1743,1,False,113,0,0.0,1,87,0,0.0,1,110,2,0.01818181818181818,1,82,6,0.07317073170731707,1
BAH-P-1744,1,False,110,0,0.0,1,82,0,0.0,1,109,0,0.0,1,79,4,0.05063291139240506,1
BAH-P-1745,1,False,109,0,0.0,1,79,0,0.0,1,109,2,0.01834862385321101,1,78,6,0.07692307692307693,1
BAH-P-1746,1,False,117,0,0.0,1,90,0,0.0,1,112,0,0.0,1,83,4,0.04819277108433735,1
BAH-P-1747,1,False,97,0,0.0,1,70,0,0.0,1,98,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-1748,1,False,107,0,0.0,1,78,0,0.0,1,105,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-1749,1,False,103,0,0.0,1,76,0,0.0,1,101,2,0.019801980198019802,1,72,6,0.08333333333333333,1
BAH-P-1750,1,False,158,0,0.0,2,128,0,0.0,1,157,4,0.025477707006369428,2,126,8,0.06349206349206349,1
BAH-P-1751,1,False,296,0,0.0,3,261,0,0.0,3,286,0,0.0,3,251,2,0.00796812749003984,2
BAH-P-1752,1,False,111,0,0.0,1,79,0,0.0,1,110,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-1753,1,False,116,0,0.0,1,86,0,0.0,1,115,2,0.017391304347826087,1,84,6,0.07142857142857142,1
BAH-P-1754,1,False,104,0,0.0,1,78,0,0.0,1,104,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-1755,1,True,105,0,0.0,1,79,0,0.0,1,103,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-1756,1,True,111,0,0.0,1,85,0,0.0,1,108,0,0.0,1,80,4,0.05,1
BAH-P-1757,2,False,94,0,0.0,1,66,0,0.0,1,85,0,0.0,1,56,4,0.07142857142857142,1
BAH-P-1758,2,False,93,0,0.0,1,67,0,0.0,1,91,0,0.0,1,63,4,0.06349206349206349,1
BAH-P-1759,2,False,159,0,0.0,2,129,0,0.0,2,148,1,0.006756756756756757,2,117,5,0.042735042735042736,1
BAH-P-1760,2,False,99,0,0.0,1,71,0,0.0,1,96,0,0.0,1,67,4,0.05970149253731343,1
BAH-P-1761,2,True,106,0,0.0,1,80,0,0.0,1,106,2,0.018867924528301886,1,78,6,0.07692307692307693,1
BAH-P-1762,2,False,121,0,0.0,1,94,0,0.0,1,116,0,0.0,1,87,4,0.04597701149425287,1
BAH-P-1763,2,False,121,0,0.0,1,93,0,0.0,1,111,2,0.018018018018018018,1,82,6,0.07317073170731707,1
BAH-P-1764,2,True,102,0,0.0,1,74,0,0.0,1,97,2,0.020618556701030927,1,68,6,0.08823529411764706,1
BAH-P-1765,2,False,124,0,0.0,1,96,0,0.0,1,111,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-1766,2,False,108,0,0.0,1,80,0,0.0,1,103,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-1767,2,False,117,0,0.0,1,85,0,0.0,1,114,0,0.0,1,80,4,0.05,1
BAH-P-1768,2,True,96,0,0.0,1,67,0,0.0,1,94,0,0.0,1,64,4,0.0625,1
BAH-P-1769,2,False,137,0,0.0,2,111,0,0.0,1,126,0,0.0,1,98,4,0.04081632653061224,1
BAH-P-1770,2,False,105,0,0.0,1,76,0,0.0,1,101,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-1771,2,True,108,0,0.0,1,82,0,0.0,1,105,2,0.01904761904761905,1,77,6,0.07792207792207792,1
BAH-P-1772,2,False,117,0,0.0,1,95,0,0.0,1,108,2,0.018518518518518517,1,85,5,0.058823529411764705,1
BAH-P-1773,2,False,112,0,0.0,1,84,0,0.0,1,111,2,0.018018018018018018,1,81,6,0.07407407407407407,1
BAH-P-1774,2,False,124,0,0.0,1,98,0,0.0,1,122,0,0.0,1,94,4,0.0425531914893617,1
BAH-P-1775,2,False,205,0,0.0,2,172,0,0.0,2,199,10,0.05025125628140704,2,165,14,0.08484848484848485,2
BAH-P-1776,2,True,89,0,0.0,1,59,0,0.0,1,88,0,0.0,1,57,4,0.07017543859649122,1
BAH-P-1777,2,False,184,0,0.0,2,153,0,0.0,2,179,0,0.0,2,146,3,0.02054794520547945,2
BAH-P-1778,2,True,109,0,0.0,1,83,0,0.0,1,107,2,0.018691588785046728,1,79,6,0.0759493670886076,1
BAH-P-1779,2,False,123,0,0.0,1,97,0,0.0,1,117,2,0.017094017094017096,1,89,6,0.06741573033707865,1
BAH-P-1780,2,False,133,0,0.0,2,103,0,0.0,1,120,2,0.016666666666666666,1,89,6,0.06741573033707865,1
BAH-P-1781,2,False,103,0,0.0,1,75,0,0.0,1,99,0,0.0,1,70,4,0.05714285714285714,1
BAH-P-1782,2,False,166,0,0.0,2,138,0,0.0,2,153,10,0.06535947712418301,2,122,14,0.11475409836065574,1
BAH-P-1783,2,False,173,0,0.0,2,143,0,0.0,2,166,0,0.0,2,135,4,0.02962962962962963,2
BAH-P-1784,2,False,132,0,0.0,2,104,0,0.0,1,128,4,0.03125,1,99,8,0.08080808080808081,1
BAH-P-1785,2,True,100,0,0.0,1,70,0,0.0,1,98,0,0.0,1,67,4,0.05970149253731343,1
BAH-P-1786,2,False,102,0,0.0,1,74,0,0.0,1,99,0,0.0,1,70,4,0.05714285714285714,1
BAH-P-1787,2,False,117,0,0.0,1,87,0,0.0,1,111,0,0.0,1,79,4,0.05063291139240506,1
BAH-P-1788,2,False,130,0,0.0,2,100,0,0.0,1,129,2,0.015503875968992248,2,97,6,0.061855670103092786,1
BAH-P-1789,2,False,229,0,0.0,2,199,0,0.0,2,213,10,0.046948356807511735,2,182,14,0.07692307692307693,2
BAH-P-1790,2,False,200,0,0.0,2,169,0,0.0,2,195,10,0.05128205128205128,2,162,14,0.08641975308641975,2
BAH-P-1791,2,False,115,0,0.0,1,85,0,0.0,1,112,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-1792,2,False,122,0,0.0,1,93,0,0.0,1,114,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-1793,2,False,111,0,0.0,1,81,0,0.0,1,100,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-1794,2,False,112,0,0.0,1,91,0,0.0,1,107,2,0.018691588785046728,1,84,6,0.07142857142857142,1
BAH-P-1795,2,False,133,0,0.0,2,101,0,0.0,1,121,0,0.0,1,87,4,0.04597701149425287,1
BAH-P-1796,2,False,127,0,0.0,1,100,0,0.0,1,123,2,0.016260162601626018,1,94,6,0.06382978723404255,1
BAH-P-1797,2,False,134,0,0.0,2,106,0,0.0,1,126,0,0.0,1,97,4,0.041237113402061855,1
BAH-P-1798,2,False,142,0,0.0,2,113,0,0.0,1,131,0,0.0,2,101,4,0.039603960396039604,1
BAH-P-1799,2,False,123,0,0.0,1,91,0,0.0,1,120,0,0.0,1,86,4,0.046511627906976744,1
BAH-P-1800,2,False,120,0,0.0,1,94,0,0.0,1,118,4,0.03389830508474576,1,90,8,0.08888888888888889,1
BAH-P-1801,2,False,122,0,0.0,1,95,0,0.0,1,121,4,0.03305785123966942,1,92,8,0.08695652173913043,1
BAH-P-1802,2,False,102,0,0.0,1,76,0,0.0,1,97,0,0.0,1,70,3,0.04285714285714286,1
BAH-P-1803,2,False,126,0,0.0,1,100,0,0.0,1,126,4,0.031746031746031744,1,98,8,0.08163265306122448,1
BAH-P-1804,2,False,115,0,0.0,1,87,0,0.0,1,111,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-1805,2,False,96,0,0.0,1,67,0,0.0,1,95,0,0.0,1,65,4,0.06153846153846154,1
BAH-P-1806,2,False,109,0,0.0,1,81,0,0.0,1,101,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-1807,2,False,114,0,0.0,1,86,0,0.0,1,109,0,0.0,1,80,4,0.05,1
BAH-P-1808,2,False,89,0,0.0,1,61,0,0.0,1,87,0,0.0,1,58,4,0.06896551724137931,1
BAH-P-1809,2,False,110,0,0.0,1,82,0,0.0,1,107,0,0.0,1,78,4,0.05128205128205128,1
BAH-P-1810,2,False,118,0,0.0,1,90,0,0.0,1,113,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-1811,2,False,114,0,0.0,1,86,0,0.0,1,110,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-1812,2,False,119,0,0.0,1,91,0,0.0,1,112,0,0.0,1,83,4,0.04819277108433735,1
BAH-P-1813,2,False,115,0,0.0,1,87,0,0.0,1,109,0,0.0,1,80,4,0.05,1
BAH-P-1814,2,False,107,0,0.0,1,79,0,0.0,1,103,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-1815,2,False,139,0,0.0,2,111,0,0.0,1,129,2,0.015503875968992248,2,100,6,0.06,1
